"DET","L","Lmax","DIV","ENTR","LAM","TT","Vmax","VENTR","MRT","RTE","NMPRT","TREND","out"
-0.710518711470111,-0.63148293803702,-0.498605768807389,0.365540870585643,-0.775579639619009,-0.910235675119721,-0.475348240372774,-0.469093522548871,-0.725266391396811,-0.739599930464476,-0.562583364845847,0.760977735312511,0.549875615255169,"0"
1.63994576588504,1.25994394413973,1.38724851023139,-1.4440106018964,1.57957118530386,1.45861853163209,1.05623195962718,0.616105518063513,1.86389871959706,1.80947676693895,1.55998238731877,-0.96321038876435,0.779535939911465,"0"
0.858559473338884,0.0268576328224454,0.358600721664783,-0.868244224288477,0.227665756442394,0.449589048390506,0.269265960984067,0.771133952436711,0.523369274652354,0.310388290193899,1.01493942814716,-0.597535419321509,0.77185529128129,"0"
-0.0442382388478324,-0.153512231439642,1.04436591404252,-1.30006900749442,-0.191898434098713,0.504255061636104,0.00385849079038771,1.3912476899295,-0.0798866474557267,0.408430974773624,0.355024234632427,-0.146059619059677,-0.187345763787498,"0"
0.735450947244846,0.248492623983167,0.358600721664783,-0.868244224288477,0.430789406937381,0.856477599007419,0.200239011073752,0.616105518063513,0.32666583981951,0.469500011368701,0.31080530333004,-0.38099046534977,0.567225083407269,"0"
0.539305260297521,-0.21635869328826,-0.498605768807389,0.365540870585643,-0.0283522039554458,0.978654858696276,0.00055570018418453,-0.159036653802476,0.550340754442394,0.620116462556494,1.06292849826943,-0.91418134258207,0.348910534151202,"0"
0.478470499893974,-0.00572223889648363,-0.327164470712954,-0.0045946578765929,0.268485181706766,0.394683679654035,0.313967778650241,0.15102021494392,0.935112900064846,0.155861076845811,0.756801510893982,-0.746665434792611,0.880763925865066,"0"
3.97065472249491,5.86744553748239,4.64463317402564,-2.03533823295319,4.08536130156913,2.93642544600002,4.63343909981302,4.64684481176666,3.36625465475815,6.66705697481866,2.74845349056558,-2.08270694325975,-3.02641531726447,"0"
0.404939445555658,0.0405883647061689,-0.327164470712954,-0.0045946578765929,0.344593475097654,0.376884307324881,0.0521363944584115,0.15102021494392,0.426568969578297,0.238425894593369,0.845626196397724,-0.301318265303565,0.460488553634919,"0"
1.16256981092954,0.699881592123866,-0.15572317261852,-0.292477846680554,1.13287750062706,1.62559298240039,0.71666690949257,0.15102021494392,1.60668412689114,1.93257995293281,2.37063320639938,-1.64961703531628,0.543353273157022,"0"
2.35711153658052,2.01183035417248,1.04436591404252,-1.30006900749442,2.18533417957669,2.1427446792411,1.42525671049595,1.3912476899295,2.07018607536708,1.81674639538036,2.05523685325028,-1.49231551214813,-2.00014184481994,"0"
